sex;function;km_transport;nationality;contract_pct;base_salary;clob;nr_managers_above;manager;direct;CLA_domain;grading;maritalstatus;years_of_services;age
Man;function_x;54;NL;90;7,108675984;clob_3;3;0;0;Ground;grade_5;Relationship;34;60
Man;function_x;33;NL;100;7,150516607;clob_3;3;0;0;Ground;grade_5;Relationship;37;64
Man;function_x;61;NL;100;7,150516607;clob_3;4;0;0;Ground;grade_5;Relationship;36;56
Man;function_x;8;NL;100;7,519260407;clob_3;4;0;0;Ground;grade_5;Separated;23;55
Man;function_x;9;NL;100;7,150516607;clob_3;4;1;0;Ground;grade_5;Relationship;37;60
Man;function_x;113;NL;100;7,150516607;clob_3;4;1;0;Ground;grade_5;Separated;37;57
Man;function_x;42;NL;100;7,150516607;clob_3;4;1;0;Ground;grade_5;Relationship;33;64
Man;function_x;18;NL;100;7,33261271;clob_3;4;1;0;Ground;grade_5;Relationship;37;61
Man;function_x;25;NL;100;7,519260407;clob_3;2;1;0;Ground;grade_5;Relationship;36;57
Man;function_x;41;NL;100;7,519260407;clob_3;3;1;0;Ground;grade_5;Relationship;32;56
Man;function_x;37;NL;100;7,150516607;clob_4;4;0;0;Ground;grade_5;Relationship;21;45
Man;function_x;7;NL;100;7,150516607;clob_4;2;1;0;Ground;grade_5;Relationship;22;51
Man;function_x;55;NL;100;7,223588516;clob_4;4;0;0;Ground;grade_5;Relationship;33;64
Man;function_x;27;NL;100;7,150516607;clob_4;4;1;0;Ground;grade_5;Relationship;35;57
Man;function_x;41;NL;100;7,186745018;clob_2;2;1;0;Ground;grade_5;Relationship;7;33
Man;function_x;25;NL;100;7,073764739;clob_2;3;1;0;Ground;grade_5;Relationship;24;51
Man;function_x;21;NL;100;7,178263309;clob_2;3;1;0;Ground;grade_5;Separated;37;61
Man;function_x;56;NL;100;7,519260407;clob_2;3;1;0;Ground;grade_5;Relationship;35;60
Man;function_x;17;NL;100;7,203232037;clob_11;2;0;0;Ground;grade_5;Single;3;33
Man;function_x;57;NL;100;7,176409155;clob_11;2;1;0;Ground;grade_5;Relationship;8;34
Man;function_x;19;NL;100;7,150516607;clob_11;3;0;0;Ground;grade_5;Relationship;15;42
Man;function_x;44;NL;90;7,203232037;clob_11;3;0;0;Ground;grade_5;Relationship;1;52
Man;function_x;28;NL;100;7,304271444;clob_11;3;1;0;Ground;grade_5;Relationship;21;54
Man;function_x;18;NL;100;7,150516607;clob_11;3;0;0;Ground;grade_5;Single;35;61
Man;function_x;52;NL;100;7,519260407;clob_11;3;0;0;Ground;grade_5;Relationship;21;58
Man;function_x;12;NL;100;7,519260407;clob_11;3;1;0;Ground;grade_5;Relationship;22;55
Man;function_x;4;NL;100;7,191541381;clob_1;3;1;0;Ground;grade_5;Relationship;20;52
Man;function_x;14;NL;100;7,126420726;clob_7;4;0;0;Ground;grade_5;Single;7;32
Man;function_x;17;NL;100;7,203232037;clob_7;4;1;0;Ground;grade_5;Relationship;6;34
Man;function_x;3;Not NL;100;6,824446135;clob_7;4;1;0;Ground;grade_5;Single;5;28
Man;function_x;26;NL;100;7,048779419;clob_7;4;0;0;Ground;grade_5;Relationship;14;38
Man;function_x;10;Not NL;100;7,073764739;clob_7;3;0;0;Ground;grade_5;Relationship;11;40
Man;function_x;83;NL;100;7,024659262;clob_7;5;0;0;Ground;grade_5;Relationship;0;35
Man;function_x;17;Not NL;100;7,073764739;clob_7;5;0;0;Ground;grade_5;Separated;3;41
Man;function_x;15;Not NL;100;7,024659262;clob_7;5;0;0;Ground;grade_5;Single;0;36
Man;function_x;31;NL;100;7,073764739;clob_7;5;0;0;Ground;grade_5;Relationship;11;38
Man;function_x;8;NL;100;7,242560802;clob_7;4;1;0;Ground;grade_5;Relationship;0;36
Man;function_x;20;NL;100;7,150516607;clob_7;3;1;0;Ground;grade_5;Single;4;39
Man;function_x;52;NL;100;7,287173936;clob_7;4;1;0;Ground;grade_5;Relationship;11;41
Man;function_x;36;NL;90;7,110920196;clob_7;4;0;0;Ground;grade_5;Relationship;11;53
Man;function_x;67;NL;100;7,073764739;clob_7;2;0;0;Ground;grade_5;Relationship;21;47
Man;function_x;37;NL;100;7,150516607;clob_7;5;0;0;Ground;grade_5;Single;15;49
Man;function_x;17;NL;100;7,150516607;clob_7;5;0;0;Ground;grade_5;Relationship;17;51
Man;function_x;25;NL;100;7,150516607;clob_7;5;0;0;Ground;grade_5;Single;21;52
Man;function_x;33;NL;100;7,203232037;clob_7;4;1;0;Ground;grade_5;Relationship;24;53
Man;function_x;63;NL;100;7,203232037;clob_7;4;1;0;Ground;grade_5;Relationship;14;49
Man;function_x;52;NL;100;7,40679044;clob_7;3;1;0;Ground;grade_5;Relationship;21;45
Man;function_x;17;NL;100;7,33261271;clob_7;4;1;0;Ground;grade_5;Separated;16;54
Man;function_x;10;NL;100;7,150516607;clob_7;3;0;0;Ground;grade_5;Relationship;41;65
Man;function_x;31;NL;80;7,150516607;clob_7;5;0;0;Ground;grade_5;Relationship;16;58
Man;function_x;30;NL;100;7,150516607;clob_7;4;0;0;Ground;grade_5;Relationship;37;62
Man;function_x;47;NL;90;7,150516607;clob_7;5;0;0;Ground;grade_5;Relationship;36;63
Man;function_x;30;NL;100;7,150516607;clob_7;5;0;0;Ground;grade_5;Relationship;37;59
Man;function_x;10;NL;80;7,182440583;clob_7;5;0;0;Ground;grade_5;Relationship;36;63
Man;function_x;58;NL;100;7,150516607;clob_7;4;0;0;Ground;grade_5;Relationship;36;55
Man;function_x;24;NL;90;7,073764739;clob_7;5;0;0;Ground;grade_5;Relationship;35;59
Man;function_x;41;NL;90;7,110920196;clob_7;3;0;0;Ground;grade_5;Relationship;34;60
Man;function_x;12;NL;100;7,092502243;clob_7;5;0;0;Ground;grade_5;Relationship;36;57
Man;function_x;6;NL;100;7,33261271;clob_7;5;0;0;Ground;grade_5;Relationship;44;65
Man;function_x;41;NL;100;7,33261271;clob_7;4;0;0;Ground;grade_5;Relationship;37;63
Man;function_x;16;NL;100;7,33261271;clob_7;4;0;0;Ground;grade_5;Relationship;21;56
Man;function_x;147;NL;100;7,150516607;clob_7;4;1;0;Ground;grade_5;Relationship;20;55
Man;function_x;32;NL;100;7,150516607;clob_7;5;1;0;Ground;grade_5;Separated;33;60
Man;function_x;7;NL;100;7,33261271;clob_7;2;1;0;Ground;grade_5;Relationship;32;55
Man;function_x;14;NL;100;7,33261271;clob_7;4;1;0;Ground;grade_5;Relationship;23;56
Man;function_x;17;NL;100;7,33261271;clob_7;4;1;0;Ground;grade_5;Relationship;32;58
Man;function_x;49;NL;100;7,519260407;clob_7;3;1;0;Ground;grade_5;Relationship;37;63
Man;function_x;38;NL;90;7,212428037;clob_5;3;1;0;Ground;grade_5;Relationship;41;64
Man;function_x;13;NL;100;7,134051942;clob_10;2;1;0;Ground;grade_5;Relationship;3;33
Man;function_x;71;NL;60;7,150516607;clob_10;3;0;0;Ground;grade_5;Relationship;3;41
Man;function_x;11;NL;100;7,150516607;clob_10;3;0;0;Ground;grade_5;Relationship;15;46
Man;function_x;34;NL;100;7,148137631;clob_10;3;0;0;Ground;grade_5;Relationship;22;52
Man;function_x;4;NL;100;7,296483484;clob_10;2;1;0;Ground;grade_5;Single;21;46
Man;function_x;20;NL;100;7,502279676;clob_10;2;1;0;Ground;grade_5;Relationship;24;52
Man;function_x;43;NL;90;7,150516607;clob_10;2;0;0;Ground;grade_5;Relationship;37;61
Man;function_x;28;NL;100;7,150516607;clob_10;2;0;0;Ground;grade_5;Relationship;27;55
Man;function_x;19;NL;100;7,150516607;clob_10;2;0;0;Ground;grade_5;Relationship;21;56
Man;function_x;45;NL;100;7,519260407;clob_10;2;0;0;Ground;grade_5;Relationship;37;61
Man;function_x;15;NL;80;7,751929352;clob_10;2;1;0;Ground;grade_5;Relationship;22;58
Man;function_x;131;NL;100;6,149872506;clob_6;7;0;1;Ground;grade_2;Single;0;26
Man;function_x;45;NL;100;6,096767693;clob_6;5;0;1;Ground;grade_2;Single;5;34
Man;function_x;;NL;100;5,93526795;clob_6;5;0;1;Ground;grade_2;Single;0;25
Man;function_x;;NL;100;6,208601053;clob_6;5;0;1;Ground;grade_2;Single;3;29
Man;function_x;42;NL;100;6,152236843;clob_6;4;0;1;Ground;grade_2;Single;5;31
Man;function_x;11;NL;100;6,124824083;clob_6;5;0;1;Ground;grade_2;Relationship;5;34
Man;function_x;29;NL;100;6,015678868;clob_6;5;0;1;Ground;grade_2;Relationship;0;27
Man;function_x;148;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;11;33
Man;function_x;45;NL;100;6,045961945;clob_6;5;0;1;Ground;grade_2;Single;3;33
Man;function_x;26;NL;70;6,218310895;clob_6;5;0;1;Ground;grade_2;Single;11;32
Man;function_x;28;NL;100;6,096767693;clob_6;5;0;1;Ground;grade_2;Single;3;32
Man;function_x;46;NL;100;5,946085176;clob_6;5;0;1;Ground;grade_2;Single;0;28
Man;function_x;21;NL;100;6,223955446;clob_6;5;0;1;Ground;grade_2;Single;1;31
Man;function_x;33;NL;100;6,283717425;clob_6;5;0;1;Ground;grade_2;Relationship;5;31
Man;function_x;45;NL;100;6,246812171;clob_6;5;0;1;Ground;grade_2;Single;3;25
Man;function_x;16;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;21;42
Man;function_x;20;NL;100;6,045961945;clob_6;5;0;1;Ground;grade_2;Single;3;37
Man;function_x;48;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;11;36
Man;function_x;35;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;16;40
Man;function_x;12;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;20;42
Man;function_x;11;NL;100;6,228417716;clob_6;5;0;1;Ground;grade_2;Single;11;37
Man;function_x;49;NL;50;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;15;39
Man;function_x;45;NL;100;6,072846325;clob_6;5;0;1;Ground;grade_2;Relationship;3;36
Man;function_x;23;NL;100;6,01655255;clob_6;5;0;1;Ground;grade_2;Single;3;40
Man;function_x;68;NL;100;6,175419063;clob_6;5;0;1;Ground;grade_2;Single;0;40
Man;function_x;9;NL;80;6,49878659;clob_6;5;0;1;Ground;grade_2;Single;14;38
Man;function_x;45;NL;80;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;22;42
Man;function_x;18;NL;100;6,293739783;clob_6;5;0;1;Ground;grade_2;Relationship;11;37
Man;function_x;23;NL;80;6,250833318;clob_6;7;0;1;Ground;grade_2;Single;2;40
Man;function_x;15;NL;100;6,376773696;clob_6;5;0;1;Ground;grade_2;Separated;16;42
Man;function_x;35;NL;100;6,480720382;clob_6;5;0;1;Ground;grade_2;Relationship;20;44
Man;function_x;24;NL;100;6,576941504;clob_6;4;0;1;Ground;grade_2;Relationship;14;43
Man;function_x;52;NL;100;6,501386459;clob_6;5;0;1;Ground;grade_2;Relationship;9;44
Man;function_x;34;NL;100;6,336985557;clob_6;5;0;1;Ground;grade_2;Relationship;17;40
Man;function_x;12;NL;100;6,30904977;clob_6;5;0;1;Ground;grade_2;Single;5;35
Man;function_x;35;NL;100;6,539352362;clob_6;5;0;1;Ground;grade_2;Relationship;9;43
Man;function_x;15;NL;80;6,096767693;clob_6;5;0;1;Ground;grade_2;Single;3;52
Man;function_x;101;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;16;45
Man;function_x;19;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;30;53
Man;function_x;21;NL;80;6,166703001;clob_6;7;0;1;Ground;grade_2;Single;1;48
Man;function_x;16;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;20;51
Man;function_x;14;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;21;54
Man;function_x;18;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;21;53
Man;function_x;15;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;23;54
Man;function_x;21;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;23;52
Man;function_x;35;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;20;50
Man;function_x;45;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;20;45
Man;function_x;53;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;24;53
Man;function_x;15;Not NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;19;47
Man;function_x;11;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;24;53
Man;function_x;22;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;21;46
Man;function_x;47;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;15;47
Man;function_x;26;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;15;51
Man;function_x;42;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;5;51
Man;function_x;15;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;23;50
Man;function_x;18;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;19;53
Man;function_x;45;NL;50;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;20;51
Man;function_x;46;NL;100;6,509800828;clob_6;5;0;1;Ground;grade_2;Relationship;9;52
Man;function_x;17;NL;100;6,501386459;clob_6;5;0;1;Ground;grade_2;Single;9;45
Man;function_x;22;NL;100;6,299237728;clob_6;5;0;1;Ground;grade_2;Relationship;3;52
Man;function_x;37;NL;100;6,292494651;clob_6;5;0;1;Ground;grade_2;Relationship;21;48
Man;function_x;17;NL;100;6,24695977;clob_6;5;0;1;Ground;grade_2;Relationship;22;54
Man;function_x;15;Not NL;100;6,455489592;clob_6;5;0;1;Ground;grade_2;Relationship;24;50
Man;function_x;19;NL;100;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;32;51
Man;function_x;48;NL;80;6,24695977;clob_6;5;0;1;Ground;grade_2;Relationship;24;54
Man;function_x;21;NL;100;6,501386459;clob_6;5;0;1;Ground;grade_2;Relationship;9;53
Man;function_x;13;NL;100;6,24695977;clob_6;5;0;1;Ground;grade_2;Relationship;27;51
Man;function_x;16;NL;100;6,50312002;clob_6;7;0;1;Ground;grade_2;Single;2;52
Man;function_x;19;NL;100;6,277086499;clob_6;5;0;1;Ground;grade_2;Relationship;30;54
Man;function_x;42;NL;100;6,337677507;clob_6;5;0;1;Ground;grade_2;Relationship;24;51
Man;function_x;22;NL;60;6,295585866;clob_6;5;0;1;Ground;grade_2;Relationship;26;53
Man;function_x;20;NL;100;6,317162293;clob_6;5;0;1;Ground;grade_2;Relationship;16;48
Man;function_x;23;NL;90;6,501386459;clob_6;5;0;1;Ground;grade_2;Relationship;28;50
Man;function_x;53;NL;80;6,356275858;clob_6;5;0;1;Ground;grade_2;Relationship;22;53
Man;function_x;32;NL;100;6,24695977;clob_6;5;0;1;Ground;grade_2;Relationship;30;54
Man;function_x;17;NL;100;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;32;54
Man;function_x;14;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;34;54
Man;function_x;29;NL;100;6,418150437;clob_6;5;0;1;Ground;grade_2;Single;15;45
Man;function_x;12;NL;100;6,457339826;clob_6;5;0;1;Ground;grade_2;Relationship;30;54
Man;function_x;16;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;35;54
Man;function_x;17;NL;100;6,24695977;clob_6;5;0;1;Ground;grade_2;Single;20;47
Man;function_x;14;NL;100;6,457997319;clob_6;4;1;1;Ground;grade_2;Relationship;20;45
Man;function_x;36;NL;100;6,593795446;clob_6;4;1;1;Ground;grade_2;Relationship;26;50
Man;function_x;18;NL;100;6,566018508;clob_6;4;1;1;Ground;grade_2;Relationship;30;51
Man;function_x;16;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Separated;41;62
Man;function_x;11;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;35;61
Man;function_x;52;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;37;58
Man;function_x;24;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Separated;24;56
Man;function_x;25;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;34;57
Man;function_x;40;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;22;55
Man;function_x;21;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;20;58
Man;function_x;21;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;22;63
Man;function_x;22;NL;100;5,975011413;clob_6;5;0;1;Ground;grade_2;Separated;3;55
Man;function_x;53;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;24;59
Man;function_x;12;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;23;58
Man;function_x;22;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;30;65
Man;function_x;19;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;22;59
Man;function_x;13;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;21;59
Man;function_x;25;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;23;55
Man;function_x;21;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;24;61
Man;function_x;11;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Single;36;55
Man;function_x;11;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;28;64
Man;function_x;22;Not NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;23;64
Man;function_x;22;NL;100;6,195610413;clob_6;5;0;1;Ground;grade_2;Relationship;30;65
Man;function_x;25;NL;100;6,520335031;clob_6;4;0;1;Ground;grade_2;Relationship;33;57
Man;function_x;44;NL;100;6,352097184;clob_6;5;0;1;Ground;grade_2;Relationship;38;60
Man;function_x;14;NL;90;6,626949478;clob_6;5;0;1;Ground;grade_2;Relationship;40;62
Man;function_x;40;NL;100;6,24695977;clob_6;5;0;1;Ground;grade_2;Relationship;14;55
Man;function_x;39;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;34;62
Man;function_x;18;NL;100;6,345010035;clob_6;5;0;1;Ground;grade_2;Relationship;33;60
Man;function_x;26;NL;100;6,466200013;clob_6;5;0;1;Ground;grade_2;Relationship;36;62
Man;function_x;13;NL;100;6,34388848;clob_6;5;0;1;Ground;grade_2;Separated;33;60
Man;function_x;26;NL;100;6,34388848;clob_6;5;0;1;Ground;grade_2;Relationship;33;57
Man;function_x;19;NL;80;6,261750089;clob_6;5;0;1;Ground;grade_2;Single;33;55
Man;function_x;9;NL;100;6,247934855;clob_6;5;0;1;Ground;grade_2;Relationship;36;57
Man;function_x;20;Not NL;100;6,56736519;clob_6;5;0;1;Ground;grade_2;Relationship;38;56
Man;function_x;8;NL;100;6,643083884;clob_6;5;0;1;Ground;grade_2;Relationship;36;64
Man;function_x;50;NL;100;6,299974846;clob_6;5;0;1;Ground;grade_2;Single;25;62
Man;function_x;17;NL;100;6,653707783;clob_6;5;0;1;Ground;grade_2;Separated;37;55
Man;function_x;40;NL;100;6,714241742;clob_6;5;0;1;Ground;grade_2;Relationship;38;63
Man;function_x;21;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Separated;36;61
Man;function_x;19;NL;100;6,308546658;clob_6;5;0;1;Ground;grade_2;Relationship;35;63
Man;function_x;28;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;39;63
Man;function_x;32;NL;100;6,501386459;clob_6;5;0;1;Ground;grade_2;Relationship;9;55
Man;function_x;26;NL;100;6,345010035;clob_6;5;0;1;Ground;grade_2;Relationship;33;61
Man;function_x;10;NL;100;6,277086499;clob_6;5;0;1;Ground;grade_2;Relationship;34;59
Man;function_x;37;NL;100;6,320308253;clob_6;5;0;1;Ground;grade_2;Separated;41;63
Man;function_x;38;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Separated;24;57
Man;function_x;96;NL;100;6,317162293;clob_6;5;0;1;Ground;grade_2;Separated;22;56
Man;function_x;14;NL;100;6,67376734;clob_6;5;0;1;Ground;grade_2;Relationship;45;63
Man;function_x;48;NL;100;6,458796433;clob_6;5;0;1;Ground;grade_2;Relationship;20;58
Man;function_x;9;NL;100;6,319928126;clob_6;5;0;1;Ground;grade_2;Relationship;34;63
Man;function_x;14;NL;100;6,308546658;clob_6;5;0;1;Ground;grade_2;Relationship;40;60
Man;function_x;53;NL;100;6,447420127;clob_6;5;0;1;Ground;grade_2;Relationship;33;59
Man;function_x;30;Not NL;100;6,389504813;clob_6;5;0;1;Ground;grade_2;Relationship;38;58
Man;function_x;26;NL;100;6,609773161;clob_6;5;0;1;Ground;grade_2;Relationship;38;58
Man;function_x;29;NL;100;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;32;55
Man;function_x;11;Not NL;100;6,339783735;clob_6;5;0;1;Ground;grade_2;Relationship;24;60
Man;function_x;32;NL;100;6,277086499;clob_6;5;0;1;Ground;grade_2;Relationship;24;60
Man;function_x;17;NL;100;6,401267233;clob_6;5;0;1;Ground;grade_2;Separated;42;60
Man;function_x;48;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;34;56
Man;function_x;14;NL;100;6,691020422;clob_6;5;0;1;Ground;grade_2;Separated;35;61
Man;function_x;20;NL;100;6,270530841;clob_6;5;0;1;Ground;grade_2;Relationship;21;62
Man;function_x;9;NL;100;6,247934855;clob_6;5;0;1;Ground;grade_2;Relationship;36;58
Man;function_x;46;NL;100;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;35;57
Man;function_x;19;NL;80;6,418457599;clob_6;5;0;1;Ground;grade_2;Relationship;38;61
Man;function_x;48;NL;70;6,356347426;clob_6;5;0;1;Ground;grade_2;Separated;33;56
Man;function_x;22;NL;100;6,519605362;clob_6;6;0;1;Ground;grade_2;Single;34;56
Man;function_x;17;Not NL;100;6,612024415;clob_6;5;0;1;Ground;grade_2;Relationship;42;63
Man;function_x;37;NL;100;6,52422943;clob_6;5;0;1;Ground;grade_2;Relationship;22;55
Man;function_x;31;NL;100;6,767201435;clob_6;4;0;1;Ground;grade_2;Relationship;37;57
Man;function_x;84;NL;100;6,359644166;clob_6;5;0;1;Ground;grade_2;Relationship;34;55
Man;function_x;17;NL;100;6,465441646;clob_6;5;0;1;Ground;grade_2;Relationship;37;62
Man;function_x;43;NL;100;6,374194646;clob_6;5;0;1;Ground;grade_2;Separated;20;63
Man;function_x;14;NL;100;6,325090445;clob_6;5;0;1;Ground;grade_2;Relationship;36;57
Man;function_x;56;NL;100;6,421172182;clob_6;5;0;1;Ground;grade_2;Relationship;9;59
Man;function_x;22;NL;100;6,380256969;clob_6;5;0;1;Ground;grade_2;Relationship;26;60
Man;function_x;17;NL;100;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;33;58
Man;function_x;34;NL;100;6,386924401;clob_6;5;0;1;Ground;grade_2;Relationship;38;58
Man;function_x;31;NL;100;6,469503567;clob_6;5;0;1;Ground;grade_2;Relationship;26;59
Man;function_x;36;NL;100;6,482736297;clob_6;5;0;1;Ground;grade_2;Relationship;35;55
Man;function_x;12;NL;100;6,56719126;clob_6;5;0;1;Ground;grade_2;Relationship;40;61
Man;function_x;43;NL;80;6,476112539;clob_6;5;0;1;Ground;grade_2;Relationship;44;63
Man;function_x;41;NL;100;6,392286765;clob_6;5;0;1;Ground;grade_2;Single;27;61
Man;function_x;11;Not NL;100;6,2656878;clob_6;5;0;1;Ground;grade_2;Relationship;30;61
Man;function_x;43;NL;80;6,566018508;clob_6;4;1;1;Ground;grade_2;Relationship;33;63
Man;function_x;21;NL;100;6,566018508;clob_6;4;1;1;Ground;grade_2;Relationship;33;61
Man;function_x;36;NL;100;6,566018508;clob_6;4;1;1;Ground;grade_2;Relationship;34;57
Man;function_x;20;NL;100;6,501386459;clob_6;5;1;1;Ground;grade_2;Relationship;33;57
Man;function_x;69;NL;100;6,566018508;clob_6;4;1;1;Ground;grade_2;Separated;20;56
Man;function_x;50;NL;100;5,919160528;clob_6;5;0;1;Ground;grade_2;Single;0;24
Man;function_x;37;NL;100;5,918897179;clob_6;5;0;1;Ground;grade_2;Single;0;24
Man;function_x;28;NL;100;6,52422943;clob_8;5;0;1;Ground;grade_2;Single;4;42
Man;function_x;19;NL;90;6,566018508;clob_8;6;0;1;Ground;grade_2;Single;23;45
Man;function_x;19;NL;100;6,611192306;clob_9;3;0;1;Ground;grade_2;Single;24;59
